state,headline,commentID,inReplyTo,toxic,severe_toxic,obscene,threat,insult,identity_hate,lat,lon,article,multimedia,printPage,articleWordCount
Florida,Why Sessions Is Right to Stand Up to Trump,26186910.5,0.0,0.008475955,0.00013449799999999999,0.0018078999999999999,0.000139829,0.00072228,0.00074075,,,,1.0,0.0,1163.0
Florida,Wily Trump Aide Nurtures Her Access and Influence,26215661.57142857,0.0,0.059514771999999994,0.000167148,0.0013895350000000001,0.0003490172857142857,0.005699079571428572,0.0008033408571428573,,,,1.0,11.0,1280.0
Florida,‘President for Life’? Trump’s Remarks About Xi Find Fans in China,26209009.0,0.0,0.00431824,3.9299999999999986e-05,0.000962376,1.75e-05,0.0007340889999999999,0.00034314699999999997,,,,1.0,9.0,1199.0
Florida,‘The Assassination of Gianni Versace’ Episode 6: A Nothing Man,26211411.0,0.0,0.012830338,8.209999999999999e-05,0.000684365,0.00015083299999999998,0.004198391,0.006972254000000001,,,,1.0,0.0,1251.0
Georgia,A Big Hollywood Night in a #MeToo Moment,26214377.0,0.0,0.0025378853333333333,4.223333333333333e-05,0.0004013246666666667,3.2733333333333334e-05,0.000460657,0.00029470166666666666,,,,1.0,1.0,2375.0
Georgia,A Trump Fawners Almanac,26192960.8,0.0,0.0130922922,0.0001440842,0.0015700972,0.0001227628,0.0017390914,0.0009947692,,,,1.0,19.0,854.0
Georgia,A Whole Lot Is Riding On This New ‘Wrinkle’,26183212.0,0.0,0.013965203999999998,0.000139873,0.0031152529999999997,3.7e-05,0.004843447,0.00170089,,,,1.0,14.0,2102.0
Georgia,"At Heart of Tight Race, Folks Who Picked Trump But Wish They Hadn’t",26189409.5,0.0,0.039044653500000005,0.00023229050000000002,0.0018154665,0.0001231385,0.0041802095000000004,0.0011469185,,,,1.0,14.0,1643.0
Georgia,Can There Be Good Porn?,26207154.333333332,0.0,0.026351808666666667,9.579833333333334e-05,0.0033327745,7.885816666666666e-05,0.0032471635000000006,0.0005990098333333334,,,,1.0,27.0,991.0
Georgia,Classic Letter Puzzle,26163769.0,0.0,0.000157308,4.09e-05,0.000108115,3.72e-05,7.75e-05,0.000185885,,,,1.0,0.0,593.0
Georgia,Democrats Face Primary Shove From New Left,26210920.14285714,0.0,0.029552180857142858,0.0001629507142857143,0.004887280428571428,6.309100000000001e-05,0.002908582571428571,0.0008210054285714286,,,,1.0,1.0,1872.0
Georgia,Disenchantment for Aide Grew With the Spotlight,26176631.5,0.0,0.0009935064999999999,2.925e-05,0.0002381865,4.1049999999999995e-05,0.000179412,0.000366171,,,,1.0,16.0,1115.0
Georgia,Dorm Living for Professionals,26214691.0,0.0,0.00025609600000000004,9.87e-06,0.000112182,6.1e-06,4.75e-05,4.145e-05,,,,1.0,1.0,1800.0
Georgia,Enlightened Sort,26192749.0,0.0,0.001053158,1.21e-05,0.000146171,3.4399999999999996e-05,0.000130898,3.8900000000000004e-05,,,,1.0,0.0,853.0
Georgia,Facebook Issue Laid Bare: Man’s Chest vs. Woman’s Back,26183449.5,0.0,0.0004978965,1.1730000000000001e-05,0.000119404,2.3759999999999996e-05,0.00010153549999999999,5.545e-05,,,,1.0,1.0,1371.0
Georgia,Fights Worth Having,26167458.75,0.0,0.0077068785,6.0849e-05,0.0009860174999999998,0.00016464025,0.00117787225,0.00076391625,,,,1.0,0.0,896.0
Georgia,First Lady Is a Fit for Genius Visa. Einstein? Iffy.,26204336.0,0.0,0.0016546125000000001,2.47e-05,0.0004920255000000001,1.8299999999999998e-05,0.0006650569999999999,3.071e-05,,,,1.0,10.0,1292.0
Georgia,"Go Ahead, Millennials, Destroy Us",26186969.25,0.0,0.00568727675,5.102862500000001e-05,0.000860139375,8.8170875e-05,0.0007882715000000001,0.000563048,,,,1.0,19.0,1064.0
Georgia,"God, Don’t Save the King",26185254.0,0.0,0.004405254,5.73e-05,0.000531126,0.000106369,0.000679154,0.0004948719999999999,,,,1.0,19.0,842.0
Georgia,"Goodbye, Pay-as-You-Wish",26171096.5,0.0,0.010382495749999998,3.5672499999999994e-05,0.0016579795000000001,2.5625e-05,0.001627213,0.00019320024999999998,,,,1.0,13.0,1391.0
Georgia,HUD Chief Scrambles To Cancel Dining Set,26182044.0,0.0,0.005184576,5.6785e-05,0.0007723935000000001,2.102e-05,0.0016487425,8.57745e-05,,,,1.0,15.0,570.0
Georgia,How Liberals Can Reclaim Nationalism,26199691.0,0.0,0.008150149,0.000258503,0.005300913000000001,7.58e-05,0.0008438569999999999,0.001048328,,,,1.0,4.0,1545.0
Georgia,How the Left Wins the Culture War,26178601.4375,0.0,0.023262922312499996,0.0001299820625,0.0012083029375,0.00012950018749999999,0.00209014575,0.0009892230000000002,,,,1.0,23.0,854.0
Georgia,How the Tet Offensive Broke America,26194646.0,0.0,0.104579344,0.000556552,0.017056298,0.000131092,0.019865323,0.0041727,,,,1.0,0.0,929.0
Georgia,I Saw a Genocide in Slow Motion,26191874.666666668,0.0,0.0017899659999999998,3.9233333333333336e-05,0.0004755436666666666,2.4766666666666668e-05,0.000495892,0.00021874800000000003,,,,1.0,1.0,1955.0
Georgia,"In West Virginia, the Politicians Fail, and the Teachers Rise",26198537.0,0.0,0.0017310355,4.135e-05,0.0003284015,0.000112038,0.00020947499999999998,0.00016326,,,,1.0,0.0,757.0
Georgia,"In a New York Minute, Hire for Schools Opts Out",26174152.0,0.0,0.001747459,2.55e-05,0.000189092,0.000113887,0.000125208,0.00019301,,,,1.0,1.0,1777.0
Georgia,Intrigue in the House of Trump,26178504.2,0.0,0.07114896620000001,0.0003755958,0.015728372,8.723739999999999e-05,0.0048644528,0.0012505874,,,,1.0,22.0,1383.0
Georgia,Is It Harder to Grow Up in the 21st Century Than It Was in the Past?,26222473.769230768,0.0,0.0678291256923077,0.00014243576923076925,0.0033571150000000004,0.00016253846153846152,0.007945096769230766,0.0025987170000000004,,,,1.0,0.0,555.0
Georgia,Ivanka Trump’s Brand Building,26183118.714285713,0.0,0.0038587727142857147,4.824714285714286e-05,0.0010343008571428573,7.4073e-05,0.0005303297142857143,0.00022647285714285712,,,,1.0,26.0,1267.0
Georgia,Jared Kushner Flames Out,26179550.3,0.0,0.08934234780000001,0.00131857,0.019364872599999996,0.0003125318,0.04829286719999999,0.0027838293000000004,,,,1.0,18.0,1764.0
Georgia,Keeper of the Flame,26204999.0,0.0,0.007472334,4.038e-05,0.0010113323333333334,5.1369666666666664e-05,0.0004856553333333333,9.755933333333333e-05,,,,1.0,0.0,1079.0
Georgia,Learning to drive at 62,26180610.0,0.0,0.000376421,9.32e-06,9.53e-05,1.92e-05,7.509999999999998e-05,2.46e-05,,,,1.0,0.0,864.0
Georgia,Letting  Teenagers  Live,26207099.5,0.0,0.010976426000000001,0.000107668,0.001127111,0.000676247,0.0019685205000000002,0.0005700690000000001,,,,1.0,27.0,820.0
Georgia,Loans Flowed to Kushner Cos. After Visits to the White House,26168601.0,0.0,0.004453399,9.85e-05,0.00040487300000000004,0.00023947900000000002,0.001241506,0.002342086,,,,1.0,1.0,1566.0
Georgia,Lower the Voting Age to 16,26190673.4,0.0,0.023081112999999997,0.00011843920000000001,0.0012236564,0.0002197582,0.0027572796,0.0013022244000000002,,,,1.0,6.0,788.0
Georgia,Make Better Movies Too,26201140.85714286,0.0,0.01340762442857143,7.774371428571428e-05,0.0006497048571428571,6.065942857142857e-05,0.001030184,0.000258782,,,,1.0,1.0,1078.0
Georgia,Mr. Trump and the ‘Very Bad Judge’,26164622.8,0.0,0.005459626,8.62722e-05,0.0007252630000000001,0.00014190539999999998,0.0008988944,0.0001238582,,,,1.0,26.0,1043.0
Georgia,Mr. Trump’s Destructive Trade War,26192390.75,0.0,0.00203647175,4.78735e-05,0.00026852575,5.407499999999999e-05,0.00031407725,0.00033022499999999996,,,,1.0,8.0,777.0
Georgia,Mr. Trump’s Problem With Democracy,26205910.25,0.0,0.06550329812500001,0.00109569275,0.026772668375,0.000261475125,0.05433927425,0.0144415075,,,,1.0,26.0,807.0
Georgia,N.R.A. Says Trump May Retreat on Gun Control,26180581.1,0.0,0.08723819690000001,0.00029349690000000006,0.012464355900000001,0.0001400788,0.0362578476,0.0002742964,,,,1.0,13.0,1217.0
Georgia,Nakesha’s Demons,26200131.833333332,0.0,0.018431353333333334,0.000127406,0.0019056273333333334,0.0002765831666666667,0.0023399485,0.0001281965,,,,1.0,1.0,7000.0
Georgia,"Not the Higher Prices, It’s What Might Happen Next",26211986.5,0.0,0.004502201,2.0774999999999997e-05,0.0002623195,1.355e-05,0.000389457,7.11315e-05,,,,1.0,14.0,1108.0
Georgia,Plan for Tariffs Creates Divide In Trump Base,26198968.57142857,0.0,0.013345166857142859,7.501642857142858e-05,0.0024105172857142856,6.0031142857142865e-05,0.002973633142857142,0.0006784502857142858,,,,1.0,1.0,1287.0
Georgia,Power to the Parents,26201368.5,0.0,0.029075921,0.000124387,0.001142665,3.8995e-05,0.001403435,0.0011207589999999998,,,,1.0,9.0,827.0
Georgia,Putin Says He Has ‘Invincible’ Nuclear Missile,26169858.8,0.0,0.0109828226,7.71472e-05,0.0006735743999999999,0.00014831479999999998,0.0011957672,0.0007398474,,,,1.0,1.0,1510.0
Georgia,"Romance, Rough Sex or Rape?",26198293.0,0.0,0.031964630249999994,0.00013967424999999998,0.00294379075,8.57105e-05,0.00148364625,0.000872045,,,,1.0,3.0,1161.0
Georgia,Saying a Prayer I Don’t Believe In,26166427.0,0.0,0.010012606666666667,7.729599999999999e-05,0.0007621916666666666,0.00017006266666666665,0.001317294,0.0003960693333333333,,,,1.0,0.0,943.0
Georgia,Senate Intelligence Panel Says House G.O.P. Leaked a Senator’s Texts,26173335.333333332,0.0,0.030278540666666662,0.00018844183333333332,0.0038045516666666665,8.778966666666666e-05,0.006717856833333334,0.0012462531666666667,,,,1.0,16.0,1268.0
Georgia,Silicon Valley Disruption In an Australian School,26183920.0,0.0,0.001584964,4.2e-05,0.000351954,4.47e-05,0.000364679,0.000242316,,,,1.0,7.0,1278.0
Georgia,State Dept. Holds Funds Aimed to Fight Meddling,26207007.6,0.0,0.1253526504,0.00040048540000000004,0.007296603599999998,0.00022419799999999997,0.0313290754,0.0037968273999999997,,,,1.0,8.0,1240.0
Georgia,"Taxpayers, You’ve Been Scammed",26179590.375,0.0,0.018431728,0.00017971737500000002,0.002921293875,0.00037268999999999996,0.0018116062500000002,0.000711334625,,,,1.0,23.0,903.0
Georgia,The Danger of Waiting for a Wave,26199191.833333332,0.0,0.006916572416666667,0.00016476291666666666,0.00274488225,0.00011929775,0.00088321775,0.0005255670000000001,,,,1.0,4.0,1412.0
Georgia,The Escalation of Love,26198476.5,0.0,0.141842438,0.0009097700000000001,0.005902810499999999,0.002986629,0.018265104,0.0009262980000000001,,,,1.0,4.0,1096.0
Georgia,The Macroeconomics of Trade War,26199915.75,0.0,0.008110731,6.2682e-05,0.0010113552499999999,0.0002140305,0.0021301932499999997,0.0008781345000000001,,,,1.0,0.0,478.0
Georgia,The Rise of  Dictatorship  Incorporated,26193203.8,0.0,0.0455651894,0.00021639960000000005,0.0022149531999999996,0.00036564659999999995,0.006123289200000001,0.008003604400000001,,,,1.0,19.0,798.0
Georgia,The Supreme Court’s Power Play Against Labor,26165721.75,0.0,0.0027213977499999996,4.520000000000001e-05,0.000542273,4.3107249999999996e-05,0.00032448575,0.000270036,,,,1.0,0.0,1480.0
Georgia,The Trump-Russia Story Gets Even Weirder,26186739.0,0.0,0.025713356,9.520000000000001e-05,0.004536765999999999,2.24e-05,0.0045728620000000005,0.002336823,,,,1.0,0.0,1083.0
Georgia,"Thugs, Leeches, Shouting and Shoving at Trump Hotel in Panama",26200849.6,0.0,0.0027943772,4.502e-05,0.000512877,6.82224e-05,0.0006070508000000001,0.0001390798,,,,1.0,1.0,1767.0
Georgia,"Trade War, What Is It Good For? Absolutely Nothing",26199644.75,0.0,0.07972058,0.000380339625,0.0126730705,0.000126532375,0.033930660249999994,0.0009951448749999999,,,,1.0,0.0,715.0
Georgia,"Trump Embraces a Trade War, Which Could Undermine Growth",26187226.0,0.0,0.028887311,4.81e-05,0.002192504,0.00013807799999999997,0.007342251,0.0008446644999999999,,,,1.0,0.0,1089.0
Georgia,"Trump Proclaims Tariffs On Steel and Aluminum, And Stocks Sag in Reply",26173363.583333332,0.0,0.013052318083333335,7.019316666666667e-05,0.0008001575833333335,9.770958333333337e-05,0.001715288333333333,0.0016622970833333332,,,,1.0,1.0,1556.0
Georgia,Trump: King of Chaos,26207995.363636363,0.0,0.04236340281818182,0.00026911254545454547,0.0036061017272727273,0.0004505186363636364,0.008668561272727271,0.0007821414545454545,,,,1.0,27.0,836.0
Georgia,Trump’s Call to Arm Teachers Resonates at Schools That Do,26178016.5,0.0,0.021727886,8.009225000000001e-05,0.00105632775,7.178275e-05,0.00267363175,0.0008357565,,,,1.0,1.0,1711.0
Georgia,Unknown,26190401.0,0.0,0.005018584166666667,5.389650000000001e-05,0.0008155241666666667,0.000106531,0.0005865256666666667,0.00014459716666666666,,,,1.0,0.0,971.1666666666666
Georgia,What Motivates Voters More Than Loyalty? Loathing,26167643.75,0.0,0.05649880325,0.00022553449999999998,0.0031876605000000003,0.002541236,0.00578449575,0.0016539452499999998,,,,1.0,0.0,2259.0
Georgia,What We Will Lose When the Union Carbide Building Falls,26175938.333333332,0.0,0.009276629333333333,5.273333333333333e-05,0.0007905463333333333,0.00017349833333333336,0.0009046766666666667,0.00014005533333333333,,,,1.0,0.0,1180.0
Georgia,What You Might Come Across,26206199.0,0.0,0.000208255,8.47e-06,5.2000000000000004e-05,4.13e-06,6.27e-05,1.1900000000000001e-05,,,,1.0,0.0,533.0
Georgia,Where Land Meets Sea? On Your Tongue,26187155.0,0.0,0.0037355979999999997,3.0799999999999996e-05,0.002287916,3.6099999999999997e-05,0.000401366,4.21e-06,,,,1.0,2.0,559.0
Georgia,Whole Foods Gets Primed With the Amazon Treatment,26171870.333333332,0.0,0.0023697790000000002,2.8666666666666668e-05,0.0004056686666666666,4.443333333333334e-05,0.0004603403333333334,9.473166666666667e-05,,,,1.0,2.0,865.0
Georgia,Why It’s So Hard to Invest With a Social Conscience,26183421.0,0.0,0.0018977420000000002,1.42e-05,0.00015160100000000001,1.6100000000000002e-05,0.00041730900000000004,0.00021916900000000002,,,,1.0,1.0,1278.0
Georgia,Why Sessions Is Right to Stand Up to Trump,26183586.5,0.0,0.080928143,0.0006795665,0.017196693500000002,0.0013231025,0.0030139515,0.000383096,,,,1.0,0.0,1163.0
Georgia,Will Hope Hicks Find Her Voice?,26182661.5,0.0,0.032533536,0.000173275,0.001831717,0.00016206450000000002,0.0049158645,0.0009662634999999999,,,,1.0,0.0,1058.0
Georgia,Wily Trump Aide Nurtures Her Access and Influence,26216367.0,0.0,0.017554279,9.43025e-05,0.001015397,0.00020601400000000002,0.00035531949999999994,0.000807803,,,,1.0,11.0,1280.0
Georgia,‘The Assassination of Gianni Versace’ Episode 6: A Nothing Man,26174658.5,0.0,0.018608125,0.000162213,0.0026643135,0.00011762049999999998,0.0024276410000000003,0.0012322755,,,,1.0,0.0,1251.0
Hawaii,A Trump Fawners Almanac,26191889.0,0.0,0.0028738559999999997,3.77e-05,0.000545529,5.9999999999999995e-05,0.00046443699999999994,1.17e-05,,,,1.0,19.0,854.0
Hawaii,"At Heart of Tight Race, Folks Who Picked Trump But Wish They Hadn’t",26184845.0,0.0,0.000278889,3.3100000000000005e-05,0.00012038600000000001,3.0299999999999998e-05,7.45e-05,0.00016052,,,,1.0,14.0,1643.0
Hawaii,Can There Be Good Porn?,26211102.0,0.0,0.208024329,0.000574232,0.032130878999999994,0.000108251,0.032820992,0.0018128565,,,,1.0,27.0,991.0
Hawaii,Chaos Theory In Oval Office Is Taking a Toll,26182356.0,0.0,0.0036535820000000003,0.000149718,0.000883552,0.00014100200000000002,0.002118545,0.0016805479999999998,,,,1.0,1.0,1229.0
Hawaii,Fights Worth Having,26170440.0,0.0,0.0032693920000000003,4.18e-05,0.000130978,8.379999999999999e-05,0.000238764,0.0011218,,,,1.0,0.0,896.0
Hawaii,First Lady Is a Fit for Genius Visa. Einstein? Iffy.,26203462.0,0.0,0.002627793,1.53e-05,0.000356123,3.05e-05,0.000266335,2.8899999999999998e-05,,,,1.0,10.0,1292.0
Hawaii,Hi Hi Good Morning Hi I Love You It’s Me,26175238.0,0.0,0.01881854,0.000188707,0.002385974,0.000118349,0.000994704,8.170000000000001e-05,,,,1.0,0.0,1082.0
Hawaii,How the Left Wins the Culture War,26187038.5,0.0,0.0003450235,7.57e-06,6.935e-05,1.1390000000000001e-05,6.76e-05,7.880000000000002e-05,,,,1.0,23.0,854.0
Hawaii,"In West Virginia, the Politicians Fail, and the Teachers Rise",26198878.0,0.0,0.001336641,3.4899999999999995e-05,0.000314465,3.8900000000000004e-05,0.000713153,0.000247201,,,,1.0,0.0,757.0
Hawaii,Learning to drive at 62,26183949.0,0.0,0.002814654,0.00021502400000000002,0.0008823360000000002,6.61e-05,0.0004985780000000001,0.000412734,,,,1.0,0.0,864.0
Hawaii,Make Better Movies Too,26199002.0,0.0,0.4570460320000001,0.000864215,0.009815965,0.0044492229999999995,0.10215886699999999,0.001320883,,,,1.0,1.0,1078.0
Hawaii,Mr. Trump’s Problem With Democracy,26205275.333333332,0.0,0.2569861136666667,0.0010808943333333332,0.08606364133333333,0.00032023033333333334,0.107901888,0.008705246000000002,,,,1.0,26.0,807.0
Hawaii,N.R.A. Says Trump May Retreat on Gun Control,26179611.0,0.0,0.020387473,0.000880131,0.021050912999999997,0.000120794,0.000953866,0.000495142,,,,1.0,13.0,1217.0
Hawaii,Nakesha’s Demons,26208874.0,0.0,0.003626494666666666,2.8736666666666662e-05,0.0005590790000000001,6.558499999999999e-05,0.0004871763333333333,0.0005661003333333334,,,,1.0,1.0,7000.0
Hawaii,Plan for Tariffs Creates Divide In Trump Base,26199017.5,0.0,0.0009961129999999999,2.62e-05,0.000293886,5.07e-05,0.00021253249999999998,0.00035250850000000003,,,,1.0,1.0,1287.0
Hawaii,Putin Says He Has ‘Invincible’ Nuclear Missile,26167986.0,0.0,0.000285108,2.12e-05,0.00016030000000000002,1.11e-05,0.00012146700000000001,5.7799999999999995e-05,,,,1.0,1.0,1510.0
Hawaii,"Romance, Rough Sex or Rape?",26198366.0,0.0,0.129468098,0.00034421699999999996,0.004230782,0.000685104,0.012506089,0.0010900810000000001,,,,1.0,3.0,1161.0
Hawaii,Senate Intelligence Panel Says House G.O.P. Leaked a Senator’s Texts,26172076.0,0.0,0.002493923,2.6899999999999997e-05,0.00037304,6.31e-05,0.00042848800000000004,0.000114685,,,,1.0,16.0,1268.0
Hawaii,State Dept. Holds Funds Aimed to Fight Meddling,26205048.666666668,0.0,0.0012474239999999998,3.93e-05,0.00024092799999999998,2.9333333333333333e-05,0.0005624569999999999,0.000194001,,,,1.0,8.0,1240.0
Hawaii,"Tariffs Are Small Economically, but Big Symbolically",26192186.0,0.0,0.026340007999999998,0.000154273,0.0046987240000000005,0.000368373,0.007907873000000001,0.000973494,,,,1.0,4.0,890.0
Hawaii,The Danger of Waiting for a Wave,26200192.5,0.0,0.0035532345000000003,4.735e-05,0.000758414,6.961700000000001e-05,0.000493579,0.00018229799999999998,,,,1.0,4.0,1412.0
Hawaii,The Macroeconomics of Trade War,26198798.0,0.0,0.0017521589999999999,3.3299999999999996e-05,0.00035265,5.18e-05,0.00021103400000000005,0.000201172,,,,1.0,0.0,478.0
Hawaii,The Supreme Court’s Power Play Against Labor,26171639.0,0.0,0.0031444040000000004,5.22e-05,0.001316853,2.14e-05,0.00135213,0.00266192,,,,1.0,0.0,1480.0
Hawaii,The Trump-Russia Story Gets Even Weirder,26185198.0,0.0,0.0037991509999999997,3.09e-05,0.000280921,3.91e-05,0.000408615,0.000280808,,,,1.0,0.0,1083.0
Hawaii,"Trade War, What Is It Good For? Absolutely Nothing",26194499.0,0.0,0.273273459,0.0011363075,0.0341280755,0.00010868549999999999,0.14645213,0.001589352,,,,1.0,0.0,715.0
Hawaii,"Trump Proclaims Tariffs On Steel and Aluminum, And Stocks Sag in Reply",26171338.666666668,0.0,0.0027668396666666664,7.495533333333334e-05,0.00030855366666666673,6.142766666666666e-05,0.0006699663333333334,0.0020192189999999996,,,,1.0,1.0,1556.0
Hawaii,Trump: King of Chaos,26207271.0,0.0,0.032115603,0.00016061200000000003,0.005628290000000001,4.585e-05,0.0117460695,0.0009221595,,,,1.0,27.0,836.0
Hawaii,Unknown,26184832.0,0.0,0.795934618,0.0012171839999999998,0.061047036,0.000293568,0.289486825,0.001889012,,,,1.0,0.0,379.0
Hawaii,What Motivates Voters More Than Loyalty? Loathing,26167675.0,0.0,0.001186971,2.1600000000000007e-05,0.000179853,1.15e-05,0.00016832700000000002,0.00038206199999999996,,,,1.0,0.0,2259.0
Hawaii,When Elder Abuse Is Self-Inflicted,26226221.0,0.0,0.020066457,0.00024171200000000002,0.002641459,0.0010044639999999998,0.002496997,0.002150917,,,,1.0,5.0,1242.0
Hawaii,When Lightning Strikes Back,26225038.0,0.0,0.016859263,8.08e-05,0.0006841289999999999,0.000114174,0.001667289,7.809999999999999e-05,,,,1.0,10.0,1001.0
Hawaii,Why It’s So Hard to Invest With a Social Conscience,26189950.0,0.0,0.034496933,0.000201258,0.0012747610000000001,0.00034814,0.004916827,0.00116991,,,,1.0,1.0,1278.0
Hawaii,Why Sessions Is Right to Stand Up to Trump,26183611.0,0.0,0.003995881,5.17e-05,0.000590248,4.41e-05,0.001166075,0.000143643,,,,1.0,0.0,1163.0
Hawaii,Will Hope Hicks Find Her Voice?,26189261.0,0.0,0.001004446,3.8799999999999994e-05,0.000314371,8.209999999999999e-05,8.420000000000001e-05,0.000825412,,,,1.0,0.0,1058.0
Hawaii,‘Elektra’ Shows a Path Forward,26211125.0,0.0,0.0006853810000000001,1.11e-05,4.99e-05,1.98e-05,9.070000000000001e-05,5.31e-05,,,,1.0,2.0,819.0
Idaho,A Trump Fawners Almanac,26192428.5,0.0,0.0066952105,0.0001450655,0.00209033,9.80595e-05,0.0023030235,0.00021052149999999998,,,,1.0,19.0,854.0
Idaho,Chaos Theory In Oval Office Is Taking a Toll,26184335.0,0.0,0.005210406,7.5059e-05,0.0004526485,0.000289046,0.0005024845,4.8750000000000006e-05,,,,1.0,1.0,1229.0
Idaho,Disenchantment for Aide Grew With the Spotlight,26184771.0,0.0,0.9228742120000001,0.008131566,0.092687391,0.0041033,0.372398347,0.12393485800000001,,,,1.0,16.0,1115.0
Idaho,Fervent Defense of Tariffs (Unless Trump Flip-Flops),26207904.0,0.0,0.846800685,0.001637757,0.130396664,0.0012040010000000001,0.512161553,0.002162024,,,,1.0,12.0,1028.0
Idaho,Fights Worth Having,26169565.0,0.0,0.003144359,3.97e-05,0.000418521,0.000131863,0.000632053,0.000167347,,,,1.0,0.0,896.0
Idaho,"Go Ahead, Millennials, Destroy Us",26189886.0,0.0,0.052087340999999995,0.0003305925,0.00367226,0.0016908035,0.0045518415,0.0007210705,,,,1.0,19.0,1064.0
Idaho,"God, Don’t Save the King",26179975.0,0.0,0.001814721,1.92e-05,0.000151724,2.09e-05,0.000336337,0.0006745939999999999,,,,1.0,19.0,842.0
Idaho,How the Left Wins the Culture War,26181607.0,0.0,0.001161544,1.4174999999999999e-05,0.00028114000000000004,3.77e-05,0.000169161,3.625e-05,,,,1.0,23.0,854.0
Idaho,How the Tet Offensive Broke America,26195913.5,0.0,0.001076112,4.8530000000000005e-05,0.0007936595,3.3849999999999996e-05,9.75305e-05,0.0001589435,,,,1.0,0.0,929.0
Idaho,"In West Virginia, the Politicians Fail, and the Teachers Rise",26197281.0,0.0,0.004117825,4.14e-05,0.000190855,0.000301502,0.00042668800000000015,0.00019419900000000002,,,,1.0,0.0,757.0
Idaho,Ivanka Trump’s Brand Building,26194746.0,0.0,0.001219272,1.7e-05,0.00026519099999999996,2.68e-05,0.000155773,1.0300000000000001e-05,,,,1.0,26.0,1267.0
Idaho,Lower the Voting Age to 16,26192359.666666668,0.0,0.0018552240000000002,2.7866666666666665e-05,0.00014820133333333333,0.000103866,0.00024326566666666666,0.00023180400000000003,,,,1.0,6.0,788.0
Idaho,Make Better Movies Too,26200371.0,0.0,0.036700767333333335,0.00018551866666666664,0.002179041,0.00048660466666666666,0.0028398929999999996,0.0002972856666666667,,,,1.0,1.0,1078.0
Idaho,Mr. Trump and the ‘Very Bad Judge’,26167646.0,0.0,0.02390711,0.000303603,0.002854738,0.00046855,0.0015108329999999998,0.000247531,,,,1.0,26.0,1043.0
Idaho,Mr. Trump’s Destructive Trade War,26191400.0,0.0,0.16124466099999998,0.000294636,0.018657321,0.000191045,0.010770348999999999,0.000365266,,,,1.0,8.0,777.0
Idaho,Mr. Trump’s Problem With Democracy,26204272.0,0.0,0.025896238,0.0005033969999999999,0.010630783000000001,0.000213285,0.0046477079999999995,0.00048474099999999996,,,,1.0,26.0,807.0
Idaho,N.R.A. Says Trump May Retreat on Gun Control,26180867.0,0.0,0.012576919499999999,0.0002163225,0.0025756985,0.00038526349999999995,0.0013306790000000002,0.000136037,,,,1.0,13.0,1217.0
Idaho,Nakesha’s Demons,26197717.75,0.0,0.14949603775,0.00036416449999999995,0.0032550674999999997,0.0007370020000000001,0.017025987500000003,0.003777501,,,,1.0,1.0,7000.0
Idaho,"Not the Higher Prices, It’s What Might Happen Next",26180850.5,0.0,0.0076232945,3.28e-05,0.0010302055,0.0002618775,0.0009954685,0.00024918099999999996,,,,1.0,14.0,1108.0
Idaho,"Oil Was Central in Decision to Shrink Protected Utah Site, Emails Show",26185640.0,0.0,0.000731071,4.91e-05,0.000373503,0.000702245,0.000109854,1.66e-05,,,,1.0,11.0,1506.0
Idaho,Putin Says He Has ‘Invincible’ Nuclear Missile,26171261.0,0.0,0.014535828000000002,8.275966666666667e-05,0.0012432266666666666,0.0002752723333333333,0.0010008896666666666,0.0015560726666666667,,,,1.0,1.0,1510.0
Idaho,Saying a Prayer I Don’t Believe In,26165940.0,0.0,0.007367944499999999,6.375e-05,0.0005698624999999999,0.00046154899999999995,0.001059227,0.0009726695,,,,1.0,0.0,943.0
Idaho,Senate Intelligence Panel Says House G.O.P. Leaked a Senator’s Texts,26172894.0,0.0,0.06520602533333333,0.00018716633333333338,0.0035127949999999995,0.001048371,0.0046708750000000005,0.000513454,,,,1.0,16.0,1268.0
Idaho,"Taxpayers, You’ve Been Scammed",26174281.0,0.0,0.008406395,0.000244096,0.0015479629999999999,0.000392482,0.0008021110000000001,0.000118019,,,,1.0,23.0,903.0
Idaho,The Danger of Waiting for a Wave,26197818.0,0.0,0.000624019,9.58e-06,0.000221064,3.48e-06,0.000119984,4.15e-05,,,,1.0,4.0,1412.0
Idaho,"Trump Proclaims Tariffs On Steel and Aluminum, And Stocks Sag in Reply",26170362.25,0.0,0.0035932872500000004,3.643575e-05,0.00039026525,6.1971e-05,0.0004915414999999999,0.00046252749999999997,,,,1.0,1.0,1556.0
Idaho,Trump’s Call to Arm Teachers Resonates at Schools That Do,26184169.0,0.0,0.002818158,4.77e-05,0.000757309,0.00011337200000000001,0.00021573599999999998,4.68e-05,,,,1.0,1.0,1711.0
Idaho,Why It’s So Hard to Invest With a Social Conscience,26186089.0,0.0,0.005738351,0.000111771,0.0007658989999999999,3.0799999999999996e-05,0.001231622,0.000520273,,,,1.0,1.0,1278.0
Idaho,Why Sessions Is Right to Stand Up to Trump,26182063.0,0.0,0.000311841,1.2e-05,5.31e-05,5.350000000000001e-05,5.8599999999999995e-05,0.00011107700000000001,,,,1.0,0.0,1163.0
Idaho,Will Hope Hicks Find Her Voice?,26182806.0,0.0,0.0023480479999999997,3.11e-05,0.000370981,0.00011177399999999999,0.000301757,2.15e-05,,,,1.0,0.0,1058.0
